X,Y,OBJECTID,STOP_NAME,STOP_CODE,NAPTAN_ATCO,ROAD_NAME,ROUTES,LIVE_BUS_ARRIVAL,OS_EASTING,OS_NORTHING,POSTCODE,DATE_UPDATED
542364.000000172,184470.999999328,5228918,High Street North,27709,490008190G,GLADSTONE AVENUE,147,https://tfl.gov.uk/bus/stop/490008190G/,542364,184471,E12 6NR,2024-12-11 00:00:00+00:00
553134.000000374,189350.999999239,5228919,Durham Avenue,20082,490006270N,UPPER BRENTWOOD ROAD,"496, 674",https://tfl.gov.uk/bus/stop/490006270N/,553134,189351,RM2 6JX,2024-12-11 00:00:00+00:00
553267.000000374,189862.999999233,5228920,Belgrave Avenue,20078,490003835N,UPPER BRENTWOOD ROAD,"496, 674",https://tfl.gov.uk/bus/stop/490003835N/,553267,189863,RM2 6HG,2024-12-11 00:00:00+00:00
553278.000000428,190075.999999253,5228921,Western Avenue,20076,490014445N,UPPER BRENTWOOD ROAD,"496, 674",https://tfl.gov.uk/bus/stop/490014445N/,553278,190076,RM2 6LD,2024-12-11 00:00:00+00:00
523321.000000128,179697.99999955,5228922,Shepherds Bush Road,20072,490010913V,GOLDHAWK ROAD,"94, 237, Y94",https://tfl.gov.uk/bus/stop/490010913V/,523321,179698,W12 8QQ,2024-12-11 00:00:00+00:00
553146.00000106,191687.999999497,5228923,Grange Road,20066,490007354S,STRAIGHT ROAD,"174, 608, 674, N86",https://tfl.gov.uk/bus/stop/490007354S/,553146,191688,RM3 8XT,2024-12-11 00:00:00+00:00
538404.00000018,192334.999999318,5228924,East View,17934,490006381N,LARKSHALL ROAD,"212, W16",https://tfl.gov.uk/bus/stop/490006381N/,538404,192335,E4 9HZ,2024-12-11 00:00:00+00:00
538454.00000018,192364.999999321,5228925,East View,17933,490006381S,LARKSHALL ROAD,"212, W16",https://tfl.gov.uk/bus/stop/490006381S/,538454,192365,E4 9JB,2024-12-11 00:00:00+00:00
538405.000000182,192088.999999344,5228926,Hickman Avenue,17931,490008129N,LARKSHALL ROAD,"212, W16",https://tfl.gov.uk/bus/stop/490008129N/,538405,192089,E4 9JQ,2024-12-11 00:00:00+00:00
538523.000000122,191757.999999311,5228927,Highams Park Station,17930,490008137D,THE BROADWAY,"212, UL10, UL40, UL60, UL69, W16",https://tfl.gov.uk/bus/stop/490008137D/,538523,191758,E4 9LG,2024-12-11 00:00:00+00:00
538531.000000127,191742.999999316,5228928,Highams Park Station,17929,490008137C,THE BROADWAY,"212, UL10, UL40, UL60, UL69, W16",https://tfl.gov.uk/bus/stop/490008137C/,538531,191743,E4 9LQ,2024-12-11 00:00:00+00:00
538443.000000173,191437.999999358,5228929,Haldan Road,17927,490007663S,WINCHESTER ROAD,"212, W16",https://tfl.gov.uk/bus/stop/490007663S/,538443,191438,E4 9LJ,2024-12-11 00:00:00+00:00
538378.000000228,191172.999999409,5228930,Swanage Road,17926,490013102N,WINCHESTER ROAD,"212, W16",https://tfl.gov.uk/bus/stop/490013102N/,538378,191173,E4 9JP,2024-12-11 00:00:00+00:00
538316.000000262,191010.999999444,5228931,Wadham Road,17924,490014112E,WINCHESTER ROAD,"212, W16",https://tfl.gov.uk/bus/stop/490014112E/,538316,191011,E4 9JP,2024-12-11 00:00:00+00:00
538311.000000262,190995.999999444,5228932,Wadham Road,17923,490014112W,WINCHESTER ROAD,"212, W16",https://tfl.gov.uk/bus/stop/490014112W/,538311,190996,E4 9JW,2024-12-11 00:00:00+00:00
538097.000000085,190888.999999343,5228933,Garner Road / North Arm,17922,490007120N,FULBOURNE ROAD,"212, W16",https://tfl.gov.uk/bus/stop/490007120N/,538097,190889,E17 4HL,2024-12-11 00:00:00+00:00
538154.000000214,190578.999999405,5228934,Queenswood Avenue,17920,490011369N,FULBOURNE ROAD,"212, W16",https://tfl.gov.uk/bus/stop/490011369N/,538154,190579,E17 4HJ,2024-12-11 00:00:00+00:00
538264.000000214,190283.999999403,5228935,Victoria Road,17917,490014062S,FULBOURNE ROAD,"212, W16",https://tfl.gov.uk/bus/stop/490014062S/,538264,190284,E17 4EE,2024-12-11 00:00:00+00:00
538310.000000216,189913.999999407,5228936,Forest Road / Wood Street Library,17914,490014907N,WOOD STREET,W16,https://tfl.gov.uk/bus/stop/490014907N/,538310,189914,E17 3HT,2024-12-11 00:00:00+00:00
538353.000000216,189763.999999406,5228937,Woodlands Road,17913,490014866S,WOOD STREET,W16,https://tfl.gov.uk/bus/stop/490014866S/,538353,189764,E17 3JX,2024-12-11 00:00:00+00:00
538352.000000215,189621.999999403,5228938,Wood Street Market,17912,490005912N,WOOD STREET,W16,https://tfl.gov.uk/bus/stop/490005912N/,538352,189622,E17 3HX,2024-12-11 00:00:00+00:00
538375.000000215,189590.999999404,5228939,Wood Street Market,17911,490005912S,WOOD STREET,W16,https://tfl.gov.uk/bus/stop/490005912S/,538375,189591,E17 3LL,2024-12-11 00:00:00+00:00
530142.000000144,179733.999999507,5228940,Westminster Stn / Parliament Square,1645,Unknown,PARLIAMENT STREET,Unknown,https://tfl.gov.uk/bus/stop//,530142,179734,SW1A 2HQ,2024-12-11 00:00:00+00:00
526505.000000129,181300.999999531,5228941,Paddington Stn / Eastbourne Terrace,29397,490005166Z,EASTBOURNE TERRACE,"7, 16, 23, 36, 205, Y23, Y27N, N7, N205",https://tfl.gov.uk/bus/stop/490005166Z/,526505,181301,W2 6LA,2024-12-11 00:00:00+00:00
532319.000000177,190917.999999558,5228942,Gospatrick Road,29427,490007323W,THE ROUNDWAY,"144, 217, 231, 444, 617",https://tfl.gov.uk/bus/stop/490007323W/,532319,190918,N17 7EG,2024-12-11 00:00:00+00:00
534345.000000221,176782.999999529,5228943,Peckham Post Office,29429,490010882F,PECKHAM HIGH STREET,"63, 363, N63",https://tfl.gov.uk/bus/stop/490010882F/,534345,176783,SE15 5SL,2024-12-11 00:00:00+00:00
509482.000000052,182679.999999569,5228944,Adelphi Crescent,29432,490003111N,ADELPHI CRESCENT,"195, U7",https://tfl.gov.uk/bus/stop/490003111N/,509482,182680,UB4 8LZ,2024-12-11 00:00:00+00:00
506275.000000102,174304.999999554,5228945,Bedfont Road,29472,40004402008B,CLARE ROAD,203,https://tfl.gov.uk/bus/stop/40004402008B/,506275,174305,TW19 7EF,2024-12-11 00:00:00+00:00
506176.000000101,173763.999999558,5228946,Cordelia Road,29477,40004402010A,CLARE ROAD,203,https://tfl.gov.uk/bus/stop/40004402010A/,506176,173764,TW19 7ET,2024-12-11 00:00:00+00:00
549426.000000288,190814.999999169,5228947,Collier Row Road,29524,490014594S,WHITE HART LANE,"252, 651",https://tfl.gov.uk/bus/stop/490014594S/,549426,190815,RM7 8LX,2024-12-11 00:00:00+00:00
549264.000000282,191439.999999171,5228948,Frinton Road,29527,490007035N,LODGE LANE,"294, 651",https://tfl.gov.uk/bus/stop/490007035N/,549264,191440,RM5 2ES,2024-12-11 00:00:00+00:00
549504.00000048,175399.999999216,5228949,Tower Road,29545,490013748W,MAYPLACE ROAD WEST,"89, 99, 229, 492, B11, B16, N89",https://tfl.gov.uk/bus/stop/490013748W/,549504,175400,DA7 4JL,2024-12-11 00:00:00+00:00
542752.000000175,182315.999999324,5228950,Greatfield Avenue,29578,490007408W,GREATFIELD AVENUE,"104, 304",https://tfl.gov.uk/bus/stop/490007408W/,542752,182316,E6 3RU,2024-12-11 00:00:00+00:00
522031.000000103,184787.999999552,5228951,Meyrick Road,2959,490009844S,WILLESDEN HIGH ROAD,"260, 266, 297, N266",https://tfl.gov.uk/bus/stop/490009844S/,522031,184788,NW10 2EG,2024-12-11 00:00:00+00:00
533416.000000126,182788.99999954,5228952,Waterson Street,29596,490007625V,KINGSLAND ROAD,"149, 242, 243, N242",https://tfl.gov.uk/bus/stop/490007625V/,533416,182789,E2 8AF,2024-12-11 00:00:00+00:00
528347.000000138,180079.999999519,5228953,London Hilton Hotel,29622,490009277Y,PARK LANE,"2, 6, 13, 23, 36, 74, 137, 148, 390, 414, Y13, Y23, Y52, Y148, Y414, N2, N32, N74, N137",https://tfl.gov.uk/bus/stop/490009277Y/,528347,180080,W1K 7AN,2024-12-11 00:00:00+00:00
508887.999999974,181809.999999499,5228954,Hayes End,3123,490015348W,UXBRIDGE ROAD,"278, 427, 697, 698, H98, SL8, N207",https://tfl.gov.uk/bus/stop/490015348W/,508888,181810,UB4 8HS,2024-12-11 00:00:00+00:00
508975.999999984,181803.999999499,5228955,Hayes End,3122,490007946E,UXBRIDGE ROAD,"278, 427, 697, 698, H98, SL8, N207",https://tfl.gov.uk/bus/stop/490007946E/,508976,181804,UB4 8HQ,2024-12-11 00:00:00+00:00
530402.000000157,185939.99999958,5228956,Holloway / Nags Head,312,490008296C,PARKHURST ROAD,"29, 253, 254, 259, N29, N253, N279",https://tfl.gov.uk/bus/stop/490008296C/,530402,185940,N7 0LP,2024-12-11 00:00:00+00:00
509222.000000018,181710.999999507,5228957,Park Road,3119,490010802W,UXBRIDGE ROAD,"278, 427, 697, 698, H98, N207",https://tfl.gov.uk/bus/stop/490010802W/,509222,181711,UB4 8HP,2024-12-11 00:00:00+00:00
517534.000000074,177772.999999581,5228958,Windmill Road,6893,490014768L,BOSTON MANOR ROAD,"195, E8",https://tfl.gov.uk/bus/stop/490014768L/,517534,177773,TW8 8DW,2024-12-11 00:00:00+00:00
524120.00000044,188996.999999732,5228959,Bridge Lane,16537,490004323N,NORTH CIRCULAR ROAD,"112, 232",https://tfl.gov.uk/bus/stop/490004323N/,524120,188997,NW11 9LD,2024-12-11 00:00:00+00:00
524917.000000444,189394.999999732,5228960,Henlys Corner,16533,490008069W,NORTH CIRCULAR ROAD,"102, 112, 232",https://tfl.gov.uk/bus/stop/490008069W/,524917,189395,N3 3JP,2024-12-11 00:00:00+00:00
525237.000000346,189428.999999697,5228961,Beechwood Drive,16531,490003825W,NORTH CIRCULAR ROAD,"112, 232",https://tfl.gov.uk/bus/stop/490003825W/,525237,189429,NW11 6BX,2024-12-11 00:00:00+00:00
525751.000000408,189890.999999702,5228962,East End Road,16530,490006338E,NORTH CIRCULAR ROAD,"112, 232",https://tfl.gov.uk/bus/stop/490006338E/,525751,189891,N3 3DB,2024-12-11 00:00:00+00:00
525753.0000004,189848.9999997,5228963,East End Road,16529,490006338W,NORTH CIRCULAR ROAD,"112, 232",https://tfl.gov.uk/bus/stop/490006338W/,525753,189849,N2 0RZ,2024-12-11 00:00:00+00:00
526233.000000263,190343.999999655,5228964,Long Lane,16528,490009321E,NORTH CIRCULAR ROAD,"112, 232",https://tfl.gov.uk/bus/stop/490009321E/,526233,190344,N3 2RP,2024-12-11 00:00:00+00:00
526258.000000258,190323.999999651,5228965,Long Lane,16527,490009321W,NORTH CIRCULAR ROAD,"112, 232",https://tfl.gov.uk/bus/stop/490009321W/,526258,190324,N2 8LE,2024-12-11 00:00:00+00:00
528064.000000124,191305.999999494,5228966,Colney Hatch Lane,16521,490005510W,BOBBY MOORE WAY,232,https://tfl.gov.uk/bus/stop/490005510W/,528064,191306,N10 1ST,2024-12-11 00:00:00+00:00
528681.000000176,191645.999999456,5228967,Alexandra Road,16519,490003217W,PINKHAM WAY,232,https://tfl.gov.uk/bus/stop/490003217W/,528681,191646,N10 2RT,2024-12-11 00:00:00+00:00
526800.000000112,189470.999999563,5228968,Stanley Road,16511,490012556N,EAST END ROAD,"143, 653, H3, N20",https://tfl.gov.uk/bus/stop/490012556N/,526800,189471,N2 0NH,2024-12-11 00:00:00+00:00
526616.000000122,189571.999999573,5228969,Trinity Avenue,16509,490013799W,EAST END ROAD,"143, 653, H3, N20",https://tfl.gov.uk/bus/stop/490013799W/,526616,189572,N2 0LR,2024-12-11 00:00:00+00:00
525699.000000407,189971.999999702,5228970,Basing Way,16505,490003670W,EAST END ROAD,"143, 643, 653, N20",https://tfl.gov.uk/bus/stop/490003670W/,525699,189972,N3 2SX,2024-12-11 00:00:00+00:00
524700.000000213,190301.999999619,5228971,St Marys Avenue,16498,490012787E,HENDON LANE,"125, 143, 326, 643, 653, 683",https://tfl.gov.uk/bus/stop/490012787E/,524700,190302,N3 1SB,2024-12-11 00:00:00+00:00
524661.00000022,190251.999999622,5228972,St Marys Avenue,16497,490012787W,HENDON LANE,"125, 143, 326, 643, 653, 683",https://tfl.gov.uk/bus/stop/490012787W/,524661,190252,N3 1SH,2024-12-11 00:00:00+00:00
524458.000000243,190065.999999631,5228973,Arden Road,16496,490003366N,HENDON LANE,"125, 143, 326, 643, 653, 683",https://tfl.gov.uk/bus/stop/490003366N/,524458,190066,N3 3SL,2024-12-11 00:00:00+00:00
524421.00000031,189982.999999663,5228974,Arden Road,16495,490003366S,HENDON LANE,"125, 143, 326, 643, 653, 683",https://tfl.gov.uk/bus/stop/490003366S/,524421,189983,N3 3TR,2024-12-11 00:00:00+00:00
534504.000000224,173302.999999526,5228975,Underhill Road,27718,490013899S,UNDERHILL ROAD,"363, N63",https://tfl.gov.uk/bus/stop/490013899S/,534504,173303,SE22 0AJ,2024-12-11 00:00:00+00:00
534666.000000224,172999.999999527,5228976,Horniman Park,27720,490008352S,SYDENHAM HILL,"363, N63",https://tfl.gov.uk/bus/stop/490008352S/,534666,173000,SE23 3XL,2024-12-11 00:00:00+00:00
534482.000000208,172331.999999519,5228977,Crescent Wood Road,27723,490005751N,SYDENHAM HILL,"356, 363, N63",https://tfl.gov.uk/bus/stop/490005751N/,534482,172332,SE26 6RY,2024-12-11 00:00:00+00:00
534298.000000206,172188.999999521,5228978,Droitwich Close,27725,490006199N,SYDENHAM HILL,"356, 363, N63",https://tfl.gov.uk/bus/stop/490006199N/,534298,172189,SE26 6TQ,2024-12-11 00:00:00+00:00
534252.000000205,172157.999999521,5228979,Droitwich Close,27726,490006199S,SYDENHAM HILL,"356, 363, N63",https://tfl.gov.uk/bus/stop/490006199S/,534252,172158,SE26 6TN,2024-12-11 00:00:00+00:00
534897.000000311,193961.999999547,5228980,Chester Road,27743,490005134W,BOUNCES ROAD,"191, W8",https://tfl.gov.uk/bus/stop/490005134W/,534897,193962,N9 8JS,2024-12-11 00:00:00+00:00
508091.00000031,184231.999999723,5228981,Ryefield Avenue,27805,490011839N,WINDSOR AVENUE,U2,https://tfl.gov.uk/bus/stop/490011839N/,508091,184232,UB10 9AX,2024-12-11 00:00:00+00:00
551105.000000766,176891.99999899,5228982,Colyers Walk,33239,490005518E,COLYERS LANE,"89, N89",https://tfl.gov.uk/bus/stop/490005518E/,551105,176892,DA8 3JB,2024-12-11 00:00:00+00:00
551056.000000572,176906.99999919,5228983,Colyers Walk,33240,490005518W,COLYERS LANE,"89, N89",https://tfl.gov.uk/bus/stop/490005518W/,551056,176907,DA8 3PD,2024-12-11 00:00:00+00:00
552434.00000024,176902.999999164,5228984,Hazel Road,33247,490007973S,HAZEL ROAD,"89, 99, N89",https://tfl.gov.uk/bus/stop/490007973S/,552434,176903,DA8 2LS,2024-12-11 00:00:00+00:00
552266.000000221,176574.999999086,5228985,Forest Road / Slade Green Station,33249,490001252A,FOREST ROAD,"89, 99, N89",https://tfl.gov.uk/bus/stop/490001252A/,552266,176575,DA8 2NX,2024-12-11 00:00:00+00:00
528836.000000144,184297.999999512,5228986,Hawley Road,33259,490007927M,HAWLEY ROAD,"1, 24, 27, 31, Y27, Y31, Y27N, N5, N27, N28, N31",https://tfl.gov.uk/bus/stop/490007927M/,528836,184298,NW1 8RS,2024-12-11 00:00:00+00:00
529170.000000143,183330.999999512,5228987,Mornington Crescent Station,33290,490000152D,HAMPSTEAD ROAD,"27, Y27, Y27N, N27",https://tfl.gov.uk/bus/stop/490000152D/,529170,183331,NW1 2JE,2024-12-11 00:00:00+00:00
544391.000000301,170186.999999346,5228988,Chislehurst War Memorial,33313,490015269T,POUND WAY,"161, N136",https://tfl.gov.uk/bus/stop/490015269T/,544391,170187,BR7 6NR,2024-12-11 00:00:00+00:00
530260.000000138,185533.999999552,5228989,Hillmarton Road,33326,490008230S,CAMDEN ROAD,"29, 253, N29, N253, N279",https://tfl.gov.uk/bus/stop/490008230S/,530260,185534,N7 0SJ,2024-12-11 00:00:00+00:00
530224.000000138,185452.999999547,5228990,Camden Road,33327,490004721N,HILLMARTON ROAD,"17, 91, 259, 393, N91",https://tfl.gov.uk/bus/stop/490004721N/,530224,185453,N7 9JR,2024-12-11 00:00:00+00:00
530383.000000141,185916.999999576,5228991,Parkhurst Road / Holloway Nags Head,33330,490008296B,PARKHURST ROAD,"17, 21, 91, 393, N91",https://tfl.gov.uk/bus/stop/490008296B/,530383,185917,N7 0PW,2024-12-11 00:00:00+00:00
539112.000000229,193559.999999233,5228992,Simmons Lane,33335,490012166N,FRIDAY HILL,212,https://tfl.gov.uk/bus/stop/490012166N/,539112,193560,E4 6LD,2024-12-11 00:00:00+00:00
545174.000000191,185648.999999272,5228993,Loxford Lane,33350,490009436N,SOUTH PARK DRIVE,"145, 366",https://tfl.gov.uk/bus/stop/490009436N/,545174,185649,IG3 9AE,2024-12-11 00:00:00+00:00
545256.000000194,185110.999999272,5228994,Longbridge Road,33353,490009293S,SOUTH PARK DRIVE,145,https://tfl.gov.uk/bus/stop/490009293S/,545256,185111,IG11 8UE,2024-12-11 00:00:00+00:00
528257.000000145,183763.999999515,5228995,Regents Park Road,33378,490011514E,REGENT'S PARK ROAD,274,https://tfl.gov.uk/bus/stop/490011514E/,528257,183764,NW1 7TN,2024-12-11 00:00:00+00:00
524239.000000123,179484.999999543,5228996,Russell Gardens,1791,490011812N,HOLLAND ROAD,"49, C1, Y70",https://tfl.gov.uk/bus/stop/490011812N/,524239,179485,W14 8HA,2024-12-11 00:00:00+00:00
538150.000000212,189032.999999402,5228997,Addison Road,17904,490003107N,SHERNHALL STREET,"W12, W16",https://tfl.gov.uk/bus/stop/490003107N/,538150,189033,E17 9HP,2024-12-11 00:00:00+00:00
538165.000000212,189026.999999402,5228998,Addison Road,17903,490003107S,SHERNHALL STREET,W16,https://tfl.gov.uk/bus/stop/490003107S/,538165,189027,E17 9HS,2024-12-11 00:00:00+00:00
538312.000000225,188974.99999941,5228999,Our Lady St Georges Catholic School,17902,490010589N,SHERNHALL STREET,"W12, W16",https://tfl.gov.uk/bus/stop/490010589N/,538312,188975,E17 9JE,2024-12-11 00:00:00+00:00
534716.000000135,185491.999999474,5229000,Pembury Road / Downs Park Road,17898,490010900N,PEMBURY ROAD,56,https://tfl.gov.uk/bus/stop/490010900N/,534716,185492,E5 8JG,2024-12-11 00:00:00+00:00
532646.00000035,167380.999999356,5229001,Beaconsfield Road / Legacy Youth Zone,17893,490016652S,WHITEHORSE ROAD,"50, 468, SL6, N68",https://tfl.gov.uk/bus/stop/490016652S/,532646,167381,CR0 2LB,2024-12-11 00:00:00+00:00
521465.000000074,168013.999999574,5229002,New Malden / The Fountain,1789,490015206J,MALDEN ROAD,"213, 265, 662, 665, K1, K5, SL7",https://tfl.gov.uk/bus/stop/490015206J/,521465,168014,KT3 6DD,2024-12-11 00:00:00+00:00
532052.000000364,168460.999999263,5229003,Brook Road,17887,490015279S,MELFORT ROAD,50,https://tfl.gov.uk/bus/stop/490015279S/,532052,168461,CR7 7RL,2024-12-11 00:00:00+00:00
533266.000000126,182421.99999954,5229004,Curtain Road,37632,490005910ZA,CURTAIN ROAD,"35, 47, 78",https://tfl.gov.uk/bus/stop/490005910ZA/,533266,182422,EC2A 3BS,2024-12-11 00:00:00+00:00
531123.000000131,183370.999999528,5229005,Penton Street / Islington Police Station,37626,490008516W,TOLPUDDLE STREET,"153, 274",https://tfl.gov.uk/bus/stop/490008516W/,531123,183371,N1 0YY,2024-12-11 00:00:00+00:00
523722.000000132,182027.999999548,5229006,Barlby Gardens,37624,490003618P,BARLBY ROAD,"70, 316",https://tfl.gov.uk/bus/stop/490003618P/,523722,182028,W10 5LW,2024-12-11 00:00:00+00:00
523861.000000133,182248.999999546,5229007,Ladbroke Grove Sainsburys,37615,490008897U,CANAL WAY,"23, 52, 70, 228, 295, 316, 452",https://tfl.gov.uk/bus/stop/490008897U/,523861,182249,W10 5AA,2024-12-11 00:00:00+00:00
526762.000000134,184521.999999529,5229008,Buckland Crescent,37602,490004561W,BUCKLAND CRESCENT,268,https://tfl.gov.uk/bus/stop/490004561W/,526762,184522,NW3 5DJ,2024-12-11 00:00:00+00:00
531463.000000195,189701.999999569,5229009,Turnpike Lane Station,375,490000241M,WOOD GREEN HIGH ROAD,"29, 121, 141, 144, 221, 329, UL63, N29",https://tfl.gov.uk/bus/stop/490000241M/,531463,189702,N22 6BX,2024-12-11 00:00:00+00:00
525998.000000119,178386.999999533,5229010,Bolton Gardens / Brompton Library,37445,490004138W,OLD BROMPTON ROAD,"430, C1",https://tfl.gov.uk/bus/stop/490004138W/,525998,178387,SW5 0DH,2024-12-11 00:00:00+00:00
526322.00000004,177415.999999517,5229011,Edith Grove / Worlds End,37444,490015066E,KING'S ROAD,"11, 22, N11, N22",https://tfl.gov.uk/bus/stop/490015066E/,526322,177416,SW10 0TP,2024-12-11 00:00:00+00:00
528100.000000138,184470.999999518,5229012,Chalk Farm Station,37436,490000043CD,HAVERSTOCK HILL,"1, 393, N5",https://tfl.gov.uk/bus/stop/490000043CD/,528100,184471,NW3 2BQ,2024-12-11 00:00:00+00:00
527879.000000138,184669.999999519,5229013,Haverstock Hill / Steeles Village,37435,490012664S,HAVERSTOCK HILL,"1, N5",https://tfl.gov.uk/bus/stop/490012664S/,527879,184670,NW3 2BE,2024-12-11 00:00:00+00:00
512305.000000033,183683.99999955,5229014,Sycamore Close,37429,490013120N,CHURCH ROAD,"90, 120, 140, 282, Y7N, N7, N140",https://tfl.gov.uk/bus/stop/490013120N/,512305,183684,UB5 5AR,2024-12-11 00:00:00+00:00
524991.000000033,177648.999999529,5229015,North End Road Market,37426,490011382Z,NORTH END ROAD,"28, 306, Y28, N28",https://tfl.gov.uk/bus/stop/490011382Z/,524991,177649,SW6 1NW,2024-12-11 00:00:00+00:00
528201.000000139,180446.99999952,5229016,Dorchester Hotel,29626,490006111S1,PARK LANE,"2, 6, 13, 23, 36, 74, 137, 148, 390, 414, Y13, Y23, Y52, Y148, Y414, N2, N32, N74, N137",https://tfl.gov.uk/bus/stop/490006111S1/,528201,180447,W1K 7TX,2024-12-11 00:00:00+00:00
528992.000000144,183893.999999511,5229017,Camden Town Station,29666,490015531S,BAYHAM STREET,"31, Y31, N28, N31",https://tfl.gov.uk/bus/stop/490015531S/,528992,183894,NW1 0AU,2024-12-11 00:00:00+00:00
530686.000000182,187383.999999543,5229018,Crouch Hill Station / Hanley Road,29690,490012591CP,HANLEY ROAD,210,https://tfl.gov.uk/bus/stop/490012591CP/,530686,187384,N4 3DL,2024-12-11 00:00:00+00:00
527356.000000116,195029.99999951,5229019,Cedar Avenue,29715,490004907S,CHURCH HILL ROAD,184,https://tfl.gov.uk/bus/stop/490004907S/,527356,195030,EN4 8JP,2024-12-11 00:00:00+00:00
527219.000000117,195286.999999511,5229020,Church Hill Road,29716,490006316S,CHURCH HILL ROAD,184,https://tfl.gov.uk/bus/stop/490006316S/,527219,195287,EN4 8SY,2024-12-11 00:00:00+00:00
523297.000000249,186466.999999561,5229021,Gladstone Park Gardens,2972,490006096S,EDGWARE ROAD,"16, 32, 245, 266, 316, 632, Y316, N32, N266",https://tfl.gov.uk/bus/stop/490006096S/,523297,186467,NW2 6ND,2024-12-11 00:00:00+00:00
534028.000000191,190644.999999558,5229022,Tottenham High Road,29721,490013731E,LANSDOWNE ROAD,"318, 341, 476",https://tfl.gov.uk/bus/stop/490013731E/,534028,190645,N17 0LL,2024-12-11 00:00:00+00:00
546622.000000209,185780.999999344,5229023,Becontree Avenue,29756,490003760E,LONGBRIDGE ROAD,"5, 145, EL2, N15",https://tfl.gov.uk/bus/stop/490003760E/,546622,185781,RM8 2DB,2024-12-11 00:00:00+00:00
